track,track_id,artist,artist_id,album_id,album_name,track_score,plays,track_unique_days,dur_min,squared
Proprietà Proibita,6ZTo9Yq6XnamIwlzMYCH5a,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.817634421669379,1,1,4.19,0.023203186407077907
Monkey Man,5m6livL7ccIS92wq16n52r,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,4l4u9e9jSbotSXNjYfOugy,Let It Bleed,3.817634421669379,1,1,4.19,0.023203186407077907
Serve Orlando Adesso,2U6p3nDBSVolug0o7qSYD6,Banco Del Mutuo Soccorso,4RuYtHjAKBufQRqBUMiOfK,25zL1qPPiMUskPr8v8CWJv,Orlando: Le Forme dell'Amore,3.817634421669379,1,1,4.19,0.023203186407077907
Quiet Men,0k0aAZgcOxkck7aOr6MD8P,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,2i88O2q8557wf6e1LIpfrb,Systems Of Romance,3.817634421669379,1,1,4.19,0.023203186407077907
Chop The Dog,4O7d8PrZ9eAteU7iQo48jg,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,5EJAJsaHhQYLwVbynpcGkD,"The Music of Grand Theft Auto V, Vol. 2: The Score",3.8167264164583736,1,1,4.18,0.022008442708387175
Cuccurucucù - Mix 2015,6m00qBXY0dzYFhtkwCIW3i,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8167264164583736,1,1,4.18,0.022008442708387175
Dancing With Tears In My Eyes - Single Version,4e2zrVwtXkKLESZDmPK5vu,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,59I3dti6310mhQu69j6dgz,The Collection (Deluxe Edition),3.815816236382511,1,1,4.17,0.020810837345409706
We Came To Dance - Single Version,0nisxWNDx2ucbLXpZJ88Na,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,4xO0SbjcUy09mkcfLmUfUe,Quartet [Deluxe Edition],3.815816236382511,1,1,4.17,0.020810837345409706
Private Lives - 2008 Remaster,3FqIDhtYijFa24YpfdHUuE,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,57UuXCYkx1wZW7gfl8hvjB,Vienna (Remastered Definitive Edition),3.8139893097866318,1,1,4.15,0.01840698656135816
Life On Your Own,2vZD0yoLG27eCoT6tXRx2L,The Human League,1aX2dmV8XoHYCOQRxjPESG,0Jst3a86SKc0inDa2AKhXf,Hysteria,3.813072542152586,1,1,4.14,0.017200713358666197
Blue Monday '88,4pXeYTVN4beKNXnuYkzubg,New Order,0yNLKJebCb8Aueb54LYya3,45ONyCjOEHEVUpxT6bApYp,Blue Monday '88,3.8121535574241587,1,1,4.13,0.01599152292652529
On Battleship Hill,1u0lFRxxwIqigbkFCRprpV,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2JfiVMvVhdueC48EmskS7t,Let England Shake,3.8121535574241587,1,1,4.13,0.01599152292652529
"King's Lead Hat - Live at The Lyceum, London, 17 Aug 1980",3zCMRV0YFReBII6G3e5Sdd,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,57UuXCYkx1wZW7gfl8hvjB,Vienna (Remastered Definitive Edition),3.811232344851787,1,1,4.12,0.014779401120772211
Memo From Turner,1jVWIIa9sYGW4zjF68gtaO,Mick Jagger,3d2pb1dHTm8b61zAGVUVvO,0ACOqjq9mQuCZry2kj5zkB,The Rolling Stones Singles Collection: The London Years,3.8103088936075356,1,1,4.11,0.013564333694126417
Out Of My Book - 2005 Digital Remaster,0mSyOFDLsWXKfhqpzyF3sS,Van Der Graaf Generator,02frazNrWgZCxUEf4UTfHt,5GuP6isw4DZpsTaucdWkC5,The Least We Can Do Is Wave To Each Other,3.8103088936075356,1,1,4.11,0.013564333694126417
Non Serve Tremare,3BeJgwfPBe5CAxCvmYwkNN,Banco Del Mutuo Soccorso,4RuYtHjAKBufQRqBUMiOfK,25zL1qPPiMUskPr8v8CWJv,Orlando: Le Forme dell'Amore,3.8103088936075356,1,1,4.11,0.013564333694126417
Amata Solitudine,4umpIl504PLH04HlePupAk,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,6Ws5YQCEOfwmpTK01EALgv,L'Imboscata,3.8084552313952313,1,1,4.09,0.011125304467409853
Catherine,1FtCIt8zecbYf4mKvqJ029,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,1LQlpOjLrnNvsqg6tosrYD,Is This Desire?,3.8084552313952313,1,1,4.09,0.011125304467409853
New Europeans - 2008 Remaster,1xKOjkmm2GEXlVbclGdvvZ,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,57UuXCYkx1wZW7gfl8hvjB,Vienna (Remastered Definitive Edition),3.807524998372548,1,1,4.08,0.009901313648089891
Rise,7mn8ffFJZOATlypfOxQTSw,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,6Y4IpNu7XzxC3SyFkSp2oY,Brilliant,3.807524998372548,1,1,4.08,0.009901313648089891
Winter Kills - 2008 Remaster,3ZIZPAbBNXz6IFyR3PfqIW,Yazoo,1G1mX30GpUJqOr1QU2eBSs,78BwXnGLbEBi5jIgY5GVs8,Upstairs at Eric's (Remastered),3.807524998372548,1,1,4.08,0.009901313648089891
Burning Down the House,1MbXT8seUKcMGtTMrbnEAP,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,78MM8HrabEGPLVWaJkM2t1,Speaking in Tongues,3.8056576727476252,1,1,4.06,0.007444306246875366
Del Suo Veloce Volo (Frankestein) - Live At Arena Di Verona,2ViIg93mlywiVXYALg2KFJ,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.804720557599451,1,1,4.05,0.006211259999278537
Planet Earth - 2010 Remaster,4PlEBjN3ntjMWDF5gvGDSF,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,2Tc7ILGF89w1PWOhzuZlqB,Duran Duran (Deluxe Edition),3.804720557599451,1,1,4.05,0.006211259999278537
Remind Me to Smile,1ZgOAWG9Gu5jLqXetKe5Da,Gary Numan,5KQMtyPE8DCQNUzoNqlEsE,2McSfMOhsYBkGNA47IjtnG,Telekon,3.804720557599451,1,1,4.05,0.006211259999278537
The Wind,3CHfuMoubpCT39PBTvAWk9,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,1LQlpOjLrnNvsqg6tosrYD,Is This Desire?,3.8018952657741947,1,1,4.02,0.0024937707555195312
L'Isola Felice,4YEBnTlOHyX962ivEcxvIG,Banco Del Mutuo Soccorso,4RuYtHjAKBufQRqBUMiOfK,25zL1qPPiMUskPr8v8CWJv,Orlando: Le Forme dell'Amore,3.800948814475463,1,1,4.01,0.001248440099293643
Heaven,4naD0iZnsQOD0gqlONmo5z,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,4ksJGDgtixAqJ390XWv0Ua,Popular Favorites 1976 - 1992 / Sand in the Vaseline,3.800948814475463,1,1,4.01,0.001248440099293643
Sleepwalk - Early Version,5F7UnnEDe86ws2xEzcceAl,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,57UuXCYkx1wZW7gfl8hvjB,Vienna (Remastered Definitive Edition),3.8,1,1,3.38,0.0
L'Incantesimo,4wUARgRDKZ4ys702k6T3pF,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.34,0.0
"La Convenzione (Frankenstein - Battiato/Bmg Ricordi), 1972",4uotuedCH3Q2JMJ9JUcmoE,"Franco Battiato, Juri Camisasca, Osage Tribe",5eCgvKqJkLy8zD2RkhQhuQ,05lAJNmh0iYB4CbtDXicDD,La Convenzione,3.8,1,1,3.61,0.0
All Down The Line,5GHKbjIY0gTCqoY5aruDDc,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,5U4dnRZsfW8NmwBBkELFPh,Exile On Main Street (2010 Re-Mastered),3.8,1,1,3.82,0.0
Connection,57kJRtK3Lle1JoWDCtmkK0,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,6zUGj6iIU30nuPTEoqbD9n,Between The Buttons (UK Version),3.8,1,1,2.13,0.0
Waiting - 2008 Remsater,4RACspNQ9LgmxIjZkghG7U,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,57UuXCYkx1wZW7gfl8hvjB,Vienna (Remastered Definitive Edition),3.8,1,1,3.88,0.0
Strani Giorni - Mix 2015,5CffGDMmxAUaEyjktLPhlW,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.98,0.0
Il Mantello E La Spiga,6tTydMtlBXbY9hOBBbdJ7p,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.99,0.0
Niente E' Come Sembra,2NB0CFuxjBY6qXGL2k033h,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.6,0.0
L'Era Del Cinghiale Bianco - Mix 2015,48h132h8A4GPGV4VFpme0l,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.34,0.0
Proemio,1QJgkFxhKGPioBYItKzRHW,Banco Del Mutuo Soccorso,4RuYtHjAKBufQRqBUMiOfK,25zL1qPPiMUskPr8v8CWJv,Orlando: Le Forme dell'Amore,3.8,1,1,2.17,0.0
You Got The Silver,2pbHaKsIRuIqjZHCLpyQMv,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,4l4u9e9jSbotSXNjYfOugy,Let It Bleed,3.8,1,1,2.84,0.0
Angelene,2PttdezZsumXSdsrf5r5Ea,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,1LQlpOjLrnNvsqg6tosrYD,Is This Desire?,3.8,1,1,3.57,0.0
The Colour Of The Earth,2DIwxNx5knXRodNGruJdtM,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2JfiVMvVhdueC48EmskS7t,Let England Shake,3.8,1,1,2.56,0.0
Hanging In The Wire,1BgtlF5x3xm5jXA3qwMzX8,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2JfiVMvVhdueC48EmskS7t,Let England Shake,3.8,1,1,2.71,0.0
Written On The Forehead,3DG8F4L82QAQzpcdCQonab,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2JfiVMvVhdueC48EmskS7t,Let England Shake,3.8,1,1,3.67,0.0
In The Dark Places,0fAoPbcLqVYS11D3Eds7J7,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2JfiVMvVhdueC48EmskS7t,Let England Shake,3.8,1,1,2.99,0.0
England,24AljyKuKotlF2cypaBler,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2JfiVMvVhdueC48EmskS7t,Let England Shake,3.8,1,1,3.18,0.0
The Words That Maketh Murder,64EePXuDYpMZMvaTT7k8vi,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2JfiVMvVhdueC48EmskS7t,Let England Shake,3.8,1,1,3.76,0.0
Bitter Branches,7wRQFEIEpRsO3ULL0XGezV,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2JfiVMvVhdueC48EmskS7t,Let England Shake,3.8,1,1,2.49,0.0
The Glorious Land,5eAcmyKEmOkdIEBopUqM4J,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2JfiVMvVhdueC48EmskS7t,Let England Shake,3.8,1,1,3.58,0.0
Los Santos At Night,3flF3rkE2kQnzMEu6ZfjTU,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,5EJAJsaHhQYLwVbynpcGkD,"The Music of Grand Theft Auto V, Vol. 2: The Score",3.8,1,1,1.72,0.0
A Legitimate Business Man,2gkVafVGYeo9bfpobAC3I8,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,5EJAJsaHhQYLwVbynpcGkD,"The Music of Grand Theft Auto V, Vol. 2: The Score",3.8,1,1,2.96,0.0
Off The Hook - Mono Version,1zObcMaHSamVnk5v7FUrDe,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0ACOqjq9mQuCZry2kj5zkB,The Rolling Stones Singles Collection: The London Years,3.8,1,1,2.57,0.0
Stranizza D'Amuri - Edit 2015,546eFJ8FmpMSoXKlEmS8Gm,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.48,0.0
Beautiful Delilah,5oDxPA4t0wpvdIWepE2nE9,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,6jfU2DEetUUo8nmxrzwkhc,Foreign Tongues,3.8,1,1,3.48,0.0
The Sky Lit Up,4MuqKUC1XO1I9lHI2XxDSq,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,1LQlpOjLrnNvsqg6tosrYD,Is This Desire?,3.8,1,1,1.88,0.0
Jumpin' Jack Flash - Mono Version,1TLXzBr9b2FHDCnVzkyCyC,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0ACOqjq9mQuCZry2kj5zkB,The Rolling Stones Singles Collection: The London Years,3.8,1,1,3.63,0.0
Mirhaba Herzberg,4tBtxEy7QibvBcqKgKRPzZ,Embryo,71TXox3zeu8QPFAiv07Qf4,68LAJiZ3jIjnzoy5cp0KZ8,Istanbul - Casablanca,3.8,1,1,1.16,0.0
L'Addio,4UOixlK6NtDhmNEv5FTsRI,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.37,0.0
Inverno,3krSfUgA6sdm6PB0G8ZAZp,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.48,0.0
Un'Altra Vita,6lKV0lMAoV6PKgHi0QTKTl,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,5M7J7onHGnZ4pL235ByUi4,Inneres Auge (Il Tutto E' Più Della Somma Delle Sue Parti),3.8,1,1,3.16,0.0
""" Air """,2jJenWavqwgiEM20oEyEf6,Embryo,71TXox3zeu8QPFAiv07Qf4,68LAJiZ3jIjnzoy5cp0KZ8,Istanbul - Casablanca,3.8,1,1,3.81,0.0
Audite Poverelle,0tv1ohOFmZW8tVRscpXk7g,Angelo Branduardi,3qlU3Nyu3XXO2k9AUnTcy1,0AkFeymQspB5k0ItaW1HUi,L'Infinitamente Piccolo,3.8,1,1,3.11,0.0
You Forget A Thousand Things,1GuuWtvp0T07PBQRLsPRo4,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,5EJAJsaHhQYLwVbynpcGkD,"The Music of Grand Theft Auto V, Vol. 2: The Score",3.8,1,1,3.6,0.0
A Lonely Man,3kKvspUVSRm7a4BlRBRSW3,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,5EJAJsaHhQYLwVbynpcGkD,"The Music of Grand Theft Auto V, Vol. 2: The Score",3.8,1,1,3.54,0.0
The Singer Not The Song - Mono Version,0tFiuH4S1B8jSr9jVYZPez,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0ACOqjq9mQuCZry2kj5zkB,The Rolling Stones Singles Collection: The London Years,3.8,1,1,2.37,0.0
I Am Waiting,0JuW3zVUYjyW5BbtXq2to6,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,72qrnM4yUNMDDlWiqKc8iY,Aftermath,3.8,1,1,3.18,0.0
La Canzone Dei Vecchi Amanti,0XJVhZKJ7o6r8T40RvdQiG,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.43,0.0
Te Lo Leggo Negli Occhi,1Ce0Mmi6poUlUrGMIB9bD3,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.08,0.0
His Mentor,6VBBTLlBoiAQTS5572Nl4j,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,5EJAJsaHhQYLwVbynpcGkD,"The Music of Grand Theft Auto V, Vol. 2: The Score",3.8,1,1,1.45,0.0
The Grip,3EMspvNgasjq1wpASpKd8d,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,5EJAJsaHhQYLwVbynpcGkD,"The Music of Grand Theft Auto V, Vol. 2: The Score",3.8,1,1,3.17,0.0
Yesterday's Papers,36ZFepjyypylRRc7VxfcHj,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,6zUGj6iIU30nuPTEoqbD9n,Between The Buttons (UK Version),3.8,1,1,2.06,0.0
Passing Strangers,3Wh0i78UKzHIenIxNvJscI,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,59I3dti6310mhQu69j6dgz,The Collection (Deluxe Edition),3.8,1,1,3.84,0.0
Love's Great Adventure,5NKbAXLsKXxEtcXr0wYu6y,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,3gMzGxXgstsEZEfjdsIwnM,The Collection,3.8,1,1,3.13,0.0
I Treni Di Tozeur - Live At Arena Di Verona,53nSq0mGiMIyoGNfAiWKxX,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.11,0.0
Se Telefonando,0ItibbIPwCeMn5jZ9quPmc,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.35,0.0
Aria Di Neve,3OEfrR00ND3m6lHB1YplzZ,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,2.9,0.0
Same Old Story - Single Mix,55p5ondoWGqAvVAT0WS3LO,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,5yozZL0OZd5GJH7gfyjYru,Same Old Story (2009 Remaster),3.8,1,1,3.97,0.0
Too Pieces,48ZQITmj47PbGT5RKvTZqp,Yazoo,1G1mX30GpUJqOr1QU2eBSs,3ka6eg73IDCDYhhrlZHpUb,Upstairs at Eric’s,3.8,1,1,3.22,0.0
Rubycon Part One,52TeIguuLVk75MmEOStfiF,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,7ALFR4o9ZXfqNVv9EOORn1,Dream Sequence,3.8,1,1,3.84,0.0
Go To The Head Of The Class,6oCvmfn3cW0ayXM6dvYMBc,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,37EHWiSYj6iOr2h3XAk2aI,Three O’Clock High (Original Motion Picture Soundtrack),3.8,1,1,3.21,0.0
My Beautiful Leah,6Z394DZLBLSbJYz1h6eVdK,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,1LQlpOjLrnNvsqg6tosrYD,Is This Desire?,3.8,1,1,1.99,0.0
The Last Living Rose,2K7qvmfEWQm41wIJkjDBj4,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2JfiVMvVhdueC48EmskS7t,Let England Shake,3.8,1,1,2.35,0.0
Let England Shake,6DST3HT8zF8WpNmg9tHuaa,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2JfiVMvVhdueC48EmskS7t,Let England Shake,3.8,1,1,3.15,0.0
Il Vecchio E La Farfalla,7LAnfFTSV9HB3m1MQTJ2jE,Angelo Branduardi,3qlU3Nyu3XXO2k9AUnTcy1,5lOLmpg0aaAI62dup4zFmH,Alla Fiera Dell'Est,3.8,1,1,2.92,0.0
Stupid Girl,4XqrOCGzYgmI4jiSlVNcsC,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0ACOqjq9mQuCZry2kj5zkB,The Rolling Stones Singles Collection: The London Years,3.8,1,1,2.92,0.0
Stranizza Dammuri (Battiato / Emi Music Publishing) 1975,4E8rIfiyc1YwR6U4De18yV,"Franco Battiato, Juri Camisasca, Osage Tribe",5eCgvKqJkLy8zD2RkhQhuQ,05lAJNmh0iYB4CbtDXicDD,La Convenzione,3.8,1,1,3.39,0.0
White China - Steven Wilson Stereo Mix,4erL9lbYLq05UWxqf2TU2v,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,1ZdxZz6LPHZgkfXkyljts2,Lament (2024 Steven Wilson Mix),3.8,1,1,3.92,0.0
Cherry Oh Baby - 2025 Mix,5pIMbiszUfxl5NlTYRnwrT,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,5wEUIEpxAFSr5fEbQv1fud,Black And Blue (Super Deluxe),3.8,1,1,3.89,0.0
Nomadi - Mix 2015,4Yyai61QRBamoGINJkkBA3,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.92,0.0
Giubbe Rosse - New Version 2015,75SKc0ZNTnv4cBLmVSd43Y,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.58,0.0
Alexander Platz - Live,35ZvYFcinRaIvLCAGpkEDO,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.33,0.0
Lo Spirito Degli Abissi,7LfLTz1P9YQNa6HY00YhoR,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.59,0.0
Dandelion,4rHWrHcyNO7K6PHljfYrW9,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0ACOqjq9mQuCZry2kj5zkB,The Rolling Stones Singles Collection: The London Years,3.8,1,1,3.8,0.0
Il Re Del Mondo - Live At Arena Di Verona,63wVaF73XlvdItR9TGHB9U,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.4,0.0
A Perfect Day Elise,1TvQVmNarYyU0d4wARLlX8,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,1LQlpOjLrnNvsqg6tosrYD,Is This Desire?,3.8,1,1,3.1,0.0
La Stagione Dell'Amore,0q85myYFgcJZiZc0D1dtCx,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,4v4CPvh7qDax72R4u2TXFc,Correnti Gravitazionali,3.8,1,1,3.73,0.0
C'mon Billy,56sWRGGeRFWgFhrMOgOyZC,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2yMg8ronKfVDHngnlLNnl8,To Bring You My Love,3.8,1,1,2.79,0.0
Seen and Not Seen,7dq6icAlynpBD6MSrXKh3A,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,1JvXxLsm0PxlGH4LXzqMGq,Remain in Light,3.8,1,1,3.41,0.0
Meet Ze Monsta,29A28JjjELDyZL1mUekhkC,PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,2yMg8ronKfVDHngnlLNnl8,To Bring You My Love,3.8,1,1,3.48,0.0
E Ti Vengo A Cercare,0nSpCjIoAgO8SE3Ar8yS6M,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.86,0.0
Disorder - 2007 Remaster,5fbQCQt91LsVgXusFS0CCD,Joy Division,432R46LaYsJZV2Gmc4jUV5,33qkK1brpt6t8unIpeM2Oy,Unknown Pleasures (Collector's Edition),3.8,1,1,3.48,0.0
Goodbye 70's,1Vs1DY9FVZYabcYLBoq74A,Yazoo,1G1mX30GpUJqOr1QU2eBSs,3ka6eg73IDCDYhhrlZHpUb,Upstairs at Eric’s,3.8,1,1,2.57,0.0
Life in Tokyo,7mJl9BQhvdao4M8s5houTL,Japan,7vPXrGlSGukcwpaPxUfKKR,0dAsUU19ezkLw7ZUMgdfc3,Assemblage,3.8,1,1,3.53,0.0
L'Animale - New Version 2015,4ccIEjU0uYULEKMGWqGGAd,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,2.92,0.0
Stati Di Gioia - New Version 2015,6h9ruLvS3WrtUKjfBUTVbL,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.89,0.0
Haiku - New Version 2015,1cVbCZhlWlBlBU0jGlqJFB,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.77,0.0
Lode All'Inviolato - New Version 2015,3W2QOO9D5Sc5LjnGJb5Uvp,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.36,0.0
Tuesday - 2008 Remaster,67YeHgR7LRa0MARlCFbrDT,Yazoo,1G1mX30GpUJqOr1QU2eBSs,78BwXnGLbEBi5jIgY5GVs8,Upstairs at Eric's (Remastered),3.8,1,1,3.34,0.0
Goodbye 70's - 2008 Remaster,0y0MonzyZdA61iLVu7VZSs,Yazoo,1G1mX30GpUJqOr1QU2eBSs,78BwXnGLbEBi5jIgY5GVs8,Upstairs at Eric's (Remastered),3.8,1,1,2.62,0.0
Only You - 2008 Remaster,0S8cXJoMo1f0DYzpo53SEz,Yazoo,1G1mX30GpUJqOr1QU2eBSs,78BwXnGLbEBi5jIgY5GVs8,Upstairs at Eric's (Remastered),3.8,1,1,3.25,0.0
In My Room - 2008 Remaster,378WowMnCDgLlea6X4XF4r,Yazoo,1G1mX30GpUJqOr1QU2eBSs,78BwXnGLbEBi5jIgY5GVs8,Upstairs at Eric's (Remastered),3.8,1,1,3.88,0.0
Bad Connection - 2008 Remaster,6gJr7simIeW1z4nrxG24Hq,Yazoo,1G1mX30GpUJqOr1QU2eBSs,78BwXnGLbEBi5jIgY5GVs8,Upstairs at Eric's (Remastered),3.8,1,1,3.36,0.0
Too Pieces - 2008 Remaster,3ANuCsFteyHmTteP8030QY,Yazoo,1G1mX30GpUJqOr1QU2eBSs,78BwXnGLbEBi5jIgY5GVs8,Upstairs at Eric's (Remastered),3.8,1,1,3.24,0.0
Don't Go - 2008 Remaster,4E38j0no7asRz5iMWSw0sU,Yazoo,1G1mX30GpUJqOr1QU2eBSs,78BwXnGLbEBi5jIgY5GVs8,Upstairs at Eric's (Remastered),3.8,1,1,3.19,0.0
La Stagione Dell'Amore - New Version 2015,0PWrXppMCvAKgZule0Nvhg,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.73,0.0
Risveglio Di Primavera - 2008 Remaster,7meVUihZmyf4JaA0sVbEaH,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,1Bw3bHsQ9Xwlalhp4NjX1n,Mondi Lontanissimi (2008 Remastered Edition),3.8,1,1,3.54,0.0
Veni L'Autunnu - 2008 Remaster,2K2jnseGgmqVjooppzi0v7,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,4sWf0wkRfi49tW4NLxdLj2,Fisiognomica (2008 Remastered Edition),3.8,1,1,3.46,0.0
